"goodsId","singleProductId","sku","barcode","platformGoodsId"
"278549","579150","92915523-15.5CN","6901664828051","593162238289"
"278570","579653","A33843520-421CN","6903711342152","12648846617"
"278578","580331","A33926912-330CN","6903711365229","587284025043"
"278580","581192","33929983-730CN","6903711355350","12682511006"
"278582","579272","33929983-331CN","6903711355305","12682511006"
"278584","584582","33929983-130CN","6903711355237","12682511006"
"278598","579092","33920083-724CN","6903711354643","12682512857"
"278599","580259","33920083-227CN","6903711354605","12682512857"
"278609","580754","12847757-15.5CN","6901664735397","580537179626"
"278618","579176","11918888-47CN","6901664769774","584182077204"
"278621","581544","11918888-17CN","6901664758921","584521704475"
"278631","581167","11918888-78CN","6901664770497","584182077204"
"278633","579380","11911101-69.5CN","6901664780939","12551950033"
"278644","578895","91918000-38CN","6901664826408","584988049920"
"278645","579362","91918000-19.5CN","6901664826279","584988049920"
"278646","579500","91918000-210.5CN","6901664826286","584988049920"
"278662","579237","91915500-39.5CN","6901664817895","12660410533"
"278664","579737","91915500-17.5CN","6901664817697","12660410533"
"278665","578785","91915500-210.5CN","6901664817741","583332995031"
"278676","579227","11918080-610.5CN","6901664761402","583663251214"
"278678","579156","11911101-29.5CN","6901664780670","584463700993"
"278683","578752","11911101-38CN","6901664780731","583023974053"
"278685","579469","11911101-110.5CN","6901664780540","584463700993"
"278691","582100","33919941-530CN","6903711354292","12369728175"
"278692","578810","33919941-428CN","6903711354216","586140686789"
"278702","578740","92735506-68.5CN","6901664816072","570103083787"
"278709","584177","33910001-227CN","6903711353165","12555287137"
"278723","579964","33910001-727CN","6903711358313","12369682582"
"278725","579426","33910001-626CN","6903711353318","12555287137"
"278727","578876","33910001-524CN","6903711353219","586112851528"
"278729","580288","33910001-820CN","6903711353332","12369682582"
"278730","584319","14911101X-1412CN","6901664777991","583023974053"
"278767","583367","12915588-18CN","6901664768210","591014775718"
"278778","578853","11918881-49.5CN","6901664769262","593426960798"
"278781","579440","11918881-29CN","6901664768692","594377706327"
"278782","579307","11918881-36.5CN","6901664768951","12555226137"
"278789","580984","91828833-118CN","6901664814528","578783707350"
"278794","579089","92845535-127CN","6901664814443","12046044292"
"278796","581220","92845535-115CN","6901664814320","12046044292"
"278798","579641","92845535-105.5CN","6901664814252","12046044292"
"278812","580028","11917788-17CN","6901664790679","583524727399"
"278819","578902","91828833-38.5CN","6901664811732","577122984573"
"278820","583688","91828833-59CN","6901664811909","577122984573"
"278834","578929","12917788-16CN","6901664772293","584183377948"
"278837","579108","12917788-38.5CN","6901664772651","584183377948"
"278839","578912","A33926010-127CN","6903711364123","586240230404"
"278842","578930","A33926010-323CN","6903711364161","12685663775"
"278844","578892","A33926010-425CN","6903711364260","12685663775"
"278870","578772","A33843521-427CN","6903711344859","579630236011"
"278872","579065","A33843521-222CN","6903711344729","579630236011"
"278885","579481","14841101-612.5CN","6901664752165","577359981419"
"278899","582962","92915526-15.5CN","6901664822141","12459750142"
"278905","579321","92918000-26CN","6901664828945","585149222342"
"278906","579950","92918000-16.5CN","6901664828877","585149222342"
"278917","580520","A31839201-330CN","6903711344163","587410716108"
"278918","580150","A31839201-128CN","6903711344095","587410716108"
"278923","579296","92915500-55CN","6901664819028","587227917399"
"278926","579144","92915500-37CN","6901664818984","590117636599"
"278929","579503","92835579-38CN","6901664816300","578945605020"
"278930","578799","92835579-26CN","6901664816188","578945605020"
"278960","583778","33910007-123CN","6903711353448","12611442234"
"278963","579630","33910007-421CN","6903711353721","12611442234"
"278964","581014","12918081-37.5CN","6901664774594","589613770650"
"278965","578754","33910007-224CN","6903711353530","12611442234"
"278967","579396","A33926913-531CN","6903711365533","12682420363"
"278968","580796","A33926913-431CN","6903711365489","12682420363"
"278969","582161","A33926913-331CN","6903711365434","12682401611"
"278970","578903","A33926913-228CN","6903711365359","12682401611"
"278971","578950","A33926913-130CN","6903711365328","12682401611"
"278977","580760","92918860-15CN","6901664819745","585122146731"
"278980","579703","A33926012-227CN","6903711364444","12649364481"
"278981","580005","A33926012-320CN","6903711364451","12649364481"
"278983","582456","A33926012-427CN","6903711364604","12649364481"
"278989","579436","11911101X-149.5CN","6901664781073","584463700993"
"278992","580688","92918860-28CN","6901664819882","585122146731"
"278998","579011","11915570-110.5CN","6901664786504","584255673658"
"279000","579976","11915570-29.5CN","6901664758570","584255673658"
"279002","578959","11915570-56.5CN","6901664758594","584676827128"
"279003","581287","11915570-410.5CN","6901664786825","584255673658"
"279019","578777","11918081-18CN","6901664748588","584855910908"
"279024","581314","11848888-38.5CN","6901664726227","577279013457"
"279027","580447","91915501-19.5CN","6901664818052","584867630634"
"279028","581902","A32919805-229CN","6903711362549","12685641200"
"279029","578770","A32919805-429CN","6903711362594","12685641200"
"279030","581686","11918081-68.5CN","6901664762058","584855910908"
"279041","583456","11841304-49.5CN","6901664706588","587085590722"
"279042","581674","11841304-58CN","6901664706632","577062849686"
"279046","578988","91918001-46.5CN","6901664826859","12457998157"
"279047","579300","91915523-49.5CN","6901664825630","12994601519"
"279048","579063","91918001-58CN","6901664826965","12522115745"
"279054","583036","91915523-29.5CN","6901664825470","12994601519"
"279055","579294","91915523-39CN","6901664825548","12994601519"
"279058","579128","91918001-27CN","6901664826705","12457998157"
"279059","578942","91918001-37.5CN","6901664826798","12457998157"
"279060","579873","91918001-19.5CN","6901664826675","12457998157"
"279062","582891","12918888-36.5CN","6901664759652","584784849671"
"279063","578756","12918888-16.5CN","6901664759577","585608211227"
"279065","579724","91845535-108.5CN","6901664815419","580485155058"
"279066","579292","91845535-116.5CN","6901664813934","12046047446"
"279068","580007","91845535-127CN","6901664814023","12046047446"
"279072","580122","11917772-69CN","6901664780441","584836486578"
"279096","580382","11911603-78CN","6901664781677","585847562109"
"279102","579480","11911603-29.5CN","6901664781332","584294074464"
"279105","579554","11911603-310.5CN","6901664781424","585344297946"
"279113","579447","31929941-228CN","6903711351772","12682406541"
"279114","579134","31929941-130CN","6903711351734","12682406541"
"279134","579246","33910011-420CN","6903711358658","12234440769"
"279138","579846","91918802-110.5CN","6901664830924","585009491763"
"279140","578844","91918802-28CN","6901664831044","585009491763"
"279144","578832","91918802-69.5CN","6901664833581","587497451598"
"279146","579526","91918802-38.5CN","6901664831136","12639591291"
"279147","579754","91918802-47CN","6901664831174","585009491763"
"279151","579914","91848801-410.5CN","6901664815921","579487923924"
"279155","580038","91848801-17.5CN","6901664815716","12261022244"
"279157","578893","91848801-29.5CN","6901664815839","12261022244"
"279165","583978","A33849880-131CN","6903711346013","580061307980"
"279166","580168","11841308-111CN","6901664707004","596960413068"
"279168","579642","33929946-230CN","6903711354995","11017948468"
"279169","578801","33929946-331CN","6903711355060","590948862940"
"279182","579989","33919922-129CN","6903711354100","12629904683"
"279199","579683","91918800-37.5CN","6901664830559","584457008850"
"279200","578939","91918800-49CN","6901664830665","584457008850"
"279201","579119","91918800-19CN","6901664830429","584457008850"
"279202","579793","91918800-29.5CN","6901664830511","584457008850"
"279203","578835","91918800-59.5CN","6901664830757","583072225308"
"279206","581603","A31919501-128CN","6903711362181","586743378399"
"280028","592287","15841953-1LCN","6901664533412","579007466492"
"280040","585074","96918612-6XLCN","6901664646648","589007206448"
"280074","585563","A37918433-3170CN","6901664203254","12685793916"
"280076","588398","35849617-3130CN","6901664151029","12604248828"
"280078","587981","A37918433-1140CN","6901664203155","12685793916"
"280092","585212","A35916610-2130CN","6901664199953","10879072854"
"280093","593158","A35916610-1165CN","6901664199939","10879072857"
"280102","585009","A36917701-1150CN","6901664201915","588231453842"
"280103","585036","95918506-23XLCN","6901664637622","584521178900"
"280106","587435","A37918433-8165CN","6901664203421","588132223448"
"280112","585297","A37918433-5160CN","6901664203292","10892925407"
"280150","585126","16917741K-22XLCN","6919370081325","586452437326"
"280204","588013","15911704-13XLCN","6901664588429","586869235361"
"280228","587628","35918752-3170CN","6901664193081","12629932638"
"280240","584988","16917140K-4LCN","6919370054961","12620450134"
"280241","584667","16917140K-1XLCN","6919370054855","586519007682"
"280242","588311","16917140K-2LCN","6919370054916","586519007682"
"280251","585164","95917670-53XLCN","6901664635949","12654293891"
"280256","585079","95917670-4SCN","6901664633013","584705745237"
"280257","585730","95917670-1XLCN","6901664632894","584450413836"
"280260","584677","95917670-2MCN","6901664632931","12654293891"
"280279","592814","A35848748-4150CN","6901664170075","580187814477"
"280281","585013","A35918702-4150CN","6901664201052","586874423410"
"280304","585011","A37849716-4120CN","6901664180760","581635722398"
"280308","584913","96917571-12XLCN","6901664633037","584171232475"
"280312","585298","A37918742-2160CN","6901664204268","10019544205"
"280320","585284","A37918742-4150CN","6901664204374","586374084439"
"280321","588708","A37918742-3160CN","6901664204329","586374084439"
"280333","586177","16917735-3SCN","6919370080793","1420261815"
"280380","587722","15847975-3LCN","6901664571292","579112183352"
"280447","586303","95738770-2SCN","6911713262750","560553930683"
"280448","584904","95738770-1SCN","6911713246521","560553930683"
"280550","586805","35916618-3160CN","6901664188506","12333925295"
"280555","589833","36919751-2130CN","6901664199526","10859153306"
"280563","586454","36918603-2150CN","6901664197614","586531247670"
"280569","586712","A35917748-2150CN","6901664200512","12685698934"
"280576","586870","A35917748-1165CN","6901664200475","588394602191"
"280595","584829","A37918790-2160CN","6901664204503","12633796172"
"280596","585842","A37918790-3130CN","6901664204534","12633796172"
"280597","588884","A37918790-5130CN","6901664204640","12633796172"
"280600","584764","A37918790-1140CN","6901664204428","12633857351"
"280610","590798","96917301-22XLCN","6901664644484","586702783155"
"280612","585197","A37919403-4101CN","6901664205418","12685799455"
"280613","586587","A37919403-2101CN","6901664205371","12685799455"
"280625","587121","35916703-1130CN","6901664189077","12369812121"
"280643","592971","A36919740-1130CN","6901664202608","588550655494"
"280648","587776","A36919740-4110CN","6901664202660","588550655494"
"280671","588030","96917670-3XSCN","6901664633228","584899386943"
"280681","584956","96917670-5XLCN","6901664645290","12169960638"
"280682","584876","96917670-4XSCN","6901664633297","584899386943"
"280714","587669","16917772-4LCN","6919370083435","587179656856"
"280755","584816","A37918794-3140CN","6901664205166","587271227845"
"280759","589398","A37918794-5150CN","6901664205296","586593209759"
"280778","585539","96917101-2SCN","6901664644309","12686051323"
"280781","588458","95918714-32XLCN","6901664640424","584523466948"
"280783","586357","96917101-7SCN","6901664644408","12686051323"
"280790","584936","95918616-2MCN","6901664638155","583045832233"
"280805","585318","95918749-1SCN","6901664643647","586740907969"
"280814","590181","16917739-2MCN","6901664589761","583584267609"
"280818","584782","16917739-4MCN","6919370081066","12343434302"
"280820","584724","16917739-5XLCN","6919370081165","582861608202"
"280831","589850","35915701-2150CN","6901664187592","12611462623"
"280859","585569","A37919702-4130CN","6901664205722","12685809591"
"280861","585439","A37919702-1130CN","6901664205609","12685809591"
"280862","584795","A37919702-2101CN","6901664205616","12729665611"
"280871","586186","95838734-12XLCN","6901664623939","594913031160"
"280875","585867","95838734-3SCN","6901664624097","594913031160"
"280876","585718","95838734-2MCN","6901664624028","594913031160"
"280906","584776","A35917740-2170CN","6901664200420","588252373118"
"280908","585760","A35917740-1165CN","6901664200352","588252373118"
"280913","586257","95917718-53XLCN","6901664636458","586545638398"
"280914","585045","95917718-23XLCN","6901664636243","586545638398"
"280915","585684","95917718-32XLCN","6901664636342","573723820320"
"280947","588049","15843811-4XLCN","6901664537984","579134762408"
"280991","586130","95918753-1SCN","6901664643937","584394565346"
"281054","585021","95912202-2SCN","6901664651215","591841388283"
"281055","584808","95912202-5LCN","6901664651468","591841388283"
"281062","592510","15917715-1LCN","6901664589143","583301881304"
"281066","587395","95917571-1XLCN","6901664632825","584899158732"
"281078","587321","95918751-1SCN","6901664643777","1420211415"
"281079","584757","95918751-2SCN","6901664643807","1420211415"
"281139","592293","15847978-1LCN","6901664571544","578871777391"
"281158","591683","95839736-4LCN","6901664600923","575617302595"
"281190","586089","35919648-1110CN","6901664194064","584791342758"
"281205","588016","95918729-42XLCN","6901664642053","584898246818"
"281206","584682","95918729-32XLCN","6901664642046","584898246818"
"281228","587141","16847975-5LCN","6901664564461","580017144383"
"281246","589779","15919910-1LCN","6919370074099","87255047670"
"281247","584747","95918729-23XLCN","6901664641933","584898246818"
"281311","593483","39917396-2MCN","6901664804758","585893635578"
"281332","593838","99918251-3000CN","6913794894035","12634068609"
"281341","593691","99918251-7000CN","6913794894042","12634068609"
"281584","593537","19911321-3000CN","6913794384444","583599407548"
"281588","593451","19911321-1000CN","6913794384437","583599407548"
"281593","593543","19915972-3LCN","6913794384826","593233542640"
"281594","593982","19915972-2LCN","6913794384765","1348478136"
"281609","593538","19917975-2XLCN","6913794386509","592051417451"
"281610","593462","19917975-1LCN","6913794386417","592051417451"
"281638","593274","39917346-1SCN","6901664804369","548193821"
"281639","593859","39917346-2LCN","6901664804376","12377183205"
"281702","593477","39919975-1130CN","6901664806622","584592407243"
"281732","594055","19917352-1000CN","6913794385519","596564701704"
"281905","593251","39917153-1000CN","6901664803539","12377141215"
"281954","594323","92915519-38CN","6901664824589","12596474146"
"281955","594295","92915519-27CN","6901664824480","586150106273"
"281959","594294","91915519-18.5CN","6901664823698","586153070756"
"281961","594326","91915519-26.5CN","6901664823735","12618190581"
"281965","594404","A31919556-130CN","6903711368008","12634043864"
"281968","594448","A31919556-230CN","6903711368053","12634043864"
"281969","594332","A31919556-329CN","6903711368091","12634043864"
"281983","594392","91915584-18CN","6901664832836","12618030099"
"281984","594299","91915584-46.5CN","6901664833048","12618030099"
"281986","594297","91915584-38.5CN","6901664833000","596564729402"
"281987","594316","A33913556-121CN","6903711369036","12614881253"
"281988","594308","A33913556-227CN","6903711369173","12614881253"
"281989","594359","A33913556-326CN","6903711369241","12614881253"
"281990","594289","A33913556-422CN","6903711369289","12614881253"
"281996","594413","92915519-45.5CN","6901664824619","586150106273"
"281999","594642","95727301-183XLCN","6901664655237","10030996319"
"283336","594758","11911101X-159.5CN","6901664793731","583133722438"
"283340","594774","A32919556-128CN","6903711368602","12648845339"
"283341","595311","A31926917-231CN","6903711383834","12943114513"
"283342","595217","12926906-17CN","6919370172931","596332412350"
"283344","595071","A31926917-128CN","6903711383759","12943114513"
"283346","594983","91928860-18CN","6901664836384","12913689784"
"283348","595382","12926906-48CN","6919370173099","596332412350"
"283350","595179","A31926917-431CN","6903711383889","12943114513"
"283351","595269","12926906-26CN","6919370172979","596332412350"
"283352","594785","A31833562-820CN","6903711382455","592481768244"
"283353","594792","A31833562-722CN","6903711382394","592481768244"
"283354","595721","A31929501-128CN","6903711384060","589970559995"
"283355","594840","A31929501-230CN","6903711384138","589970559995"
"283357","594898","91928860-46.5CN","6901664836513","12913689784"
"283358","594921","91928860-39.5CN","6901664836490","12922916060"
"283359","595369","11928888-19.5CN","6901664758129","587040278201"
"283360","595586","11928888-29.5CN","6919370167432","587040278201"
"283372","595400","91925502-18.5CN","6901664836155","587925339916"
"283373","595595","91925502-27.5CN","6901664841050","589484803115"
"283375","595108","91925502-38.5CN","6901664836230","587925339916"
"283376","594914","91925502-58.5CN","6901664836315","587925339916"
"283377","597031","11927788-97CN","6919370162093","586902241018"
"283380","595207","91926971-19CN","6901664841920","12784160631"
"283382","594930","11925588-117.5CN","6919370156474","587773623918"
"283383","595341","91926971-28CN","6901664841982","12784160631"
"283387","594900","91926971-39.5CN","6901664842095","12784160631"
"283388","595015","91926971-410.5CN","6901664842101","589455362905"
"283391","594838","91926971-67CN","6901664842200","12784160631"
"283398","595350","11921101-17CN","6919370150267","588231029175"
"283399","595062","11921101-211CN","6919370150335","588231029175"
"283401","594947","91845508-1110.5CN","6901664815280","590590185102"
"283403","595402","91845508-109.5CN","6901664815273","590028024434"
"283404","595102","91845508-129CN","6901664816607","590028024434"
"283411","594998","92926961-28.5CN","6901664844419","12784376303"
"283412","594814","92926961-35.5CN","6901664844433","12784376303"
"283413","595186","31920001-120CN","6903711370186","591179555238"
"283414","596155","12928808-25.5CN","6919370179275","12778312756"
"283415","595021","11921102-28CN","6919370150762","12687152340"
"283429","594999","92926971-37CN","6901664844709","12913696212"
"283430","594984","92928880-46CN","6901664839927","596189550244"
"283431","596735","92926971-26.5CN","6901664844617","12784423882"
"283435","595365","92926971-58.5CN","6901664844891","12913696212"
"283438","595075","92926971-46CN","6901664844761","12784423882"
"283440","595360","92926971-15.5CN","6901664844518","12784423882"
"283442","594915","31920070-125CN","6903711370315","590452920619"
"283443","594887","31920070-223CN","6903711370377","590452920619"
"283444","594896","31920070-321CN","6903711371800","592763707363"
"283445","594841","91925512-18CN","6901664841142","587492300161"
"283446","594879","33929905-329CN","6903711380574","587641275732"
"283447","595185","33929905-431CN","6903711380659","587641275732"
"283448","595845","91925512-48CN","6901664841227","587492300161"
"283449","595791","33929905-530CN","6903711380703","587641275732"
"283450","594780","92928880-28CN","6901664839750","594384273746"
"283451","595030","33929905-231CN","6903711380536","588445862803"
"283452","594834","92928880-17.5CN","6901664839712","594080316974"
"283458","595127","91926961-16.5CN","6901664841630","587775834680"
"283459","595112","12926912-46CN","6919370173525","587917323657"
"283460","594837","91926961-27.5CN","6901664841739","587775834680"
"283461","595553","12926912-27CN","6919370173488","587632317391"
"283462","595094","91926961-47.5CN","6901664841814","587775834680"
"283465","595236","92926983-67.5CN","6901664845195","593567775493"
"283466","594959","31929940-230CN","6903711377147","12997868796"
"283467","595271","92926983-85CN","6901664845225","593567775493"
"283468","595371","A33923508-120CN","6903711386132","12876441339"
"283469","596763","A33923508-327CN","6903711386286","12917629206"
"283474","595115","11911102-18CN","6901664760344","586636169394"
"283476","594872","11911102-26.5CN","6901664760405","586636169394"
"283485","595357","91926973-310.5CN","6901664842347","589063871885"
"283488","594830","91926983-128CN","6901664842941","593282541677"
"283489","595189","12928088-35.5CN","6919370178636","586906553775"
"283490","595730","12928088-66.5CN","6919370178735","586906553775"
"283492","594968","A31919510-230CN","6903711382806","588711813925"
"283495","594781","11928808-16.5CN","6919370165124","12780348749"
"283496","595018","A32833562-524CN","6903711384404","12993750154"
"283497","595238","11928808-39CN","6919370165339","12780348749"
"283498","595095","A31919510-328CN","6903711382837","588711813925"
"283499","595038","A32833562-822CN","6903711384541","592481768244"
"283501","595142","A32839562-631CN","6903711384633","589062136454"
"283502","595798","A32839562-828CN","6903711384657","589062136454"
"283509","594944","91911123-510.5CN","6901664840626","592790966767"
"283510","595183","91911123-310.5CN","6901664840466","592790966767"
"283511","594993","A33923501-122CN","6903711385678","591910436806"
"283512","594833","91911123-111CN","6901664840312","592790966767"
"283513","595164","A33923501-323CN","6903711385760","591910436806"
"283514","595010","A33923501-421CN","6903711385821","12952285529"
"283520","594925","92926992-18CN","6901664845768","12784501235"
"283526","594788","A31839562-1028CN","6903711382530","590524159459"
"283528","594791","91928803-28.5CN","6901664838593","592762466760"
"283529","594801","91928803-18CN","6901664838524","592762466760"
"283530","595503","A32919510-231CN","6903711384831","589018983133"
"283531","594883","91928803-37.5CN","6901664838661","592874627003"
"283532","594891","A32919556-229CN","6903711368664","588038073342"
"283538","595582","A32919510-128CN","6903711384756","589018983133"
"283541","594852","91838090-210.5CN","6901664825241","587944309089"
"283542","594960","91838090-19CN","6901664825227","588237035661"
"283543","594829","91838090-37.5CN","6901664825357","588237035661"
"283545","595616","91926983-159.5CN","6901664843054","593282541677"
"283546","595339","11921688-19.5CN","6919370151837","587599990143"
"283547","595264","91838800-47.5CN","6913794730876","594079136474"
"283548","595254","11921688-48.5CN","6919370151974","587599990143"
"283549","595193","91838800-36.5CN","6913794730760","594079136474"
"283550","594875","11921688-711CN","6919370152094","587599990143"
"283552","595054","92926991-47CN","6901664845584","592533318394"
"283554","595114","92926991-55.5CN","6901664845638","592533318394"
"283556","595326","92926991-26.5CN","6901664845416","592533318394"
"283557","595078","11926906-17CN","6919370158201","587736722970"
"283558","594928","92926991-35.5CN","6901664845478","592533318394"
"283559","594953","11926906-26CN","6919370158249","587736722970"
"283562","595017","92926991-17.5CN","6901664845355","592533318394"
"283563","595044","11925541-59CN","6901664793892","588529522818"
"283564","595118","11926906-56CN","6919370158393","12922268174"
"283565","594917","A32929501-130CN","6903711385371","590078380029"
"283566","595356","A32929501-228CN","6903711385401","590078380029"
"283569","595155","33920046-425CN","6903711380222","12876720186"
"283570","594952","11925541-146.5CN","6919370153053","588529522818"
"283571","595000","33920046-323CN","6903711380123","12876720186"
"283577","594978","92925502-55.5CN","6901664843955","590150149480"
"283578","595134","11925588-78.5CN","6901664794042","587773623918"
"283579","594786","92925502-16CN","6901664843801","12784308006"
"283580","595313","92925502-37CN","6901664836704","12784308006"
"283581","595025","92925502-48.5CN","6901664836810","12784308006"
"283587","596828","11928088-38.5CN","6919370164288","586903333572"
"283592","594865","31929971-429CN","6903711377437","589436294919"
"283601","594815","32920001-126CN","6903711377543","11017016897"
"283610","595085","A31839562-830CN","6903711382653","590524159459"
"283612","595176","A31839562-928CN","6903711382684","590524159459"
"283620","594783","91928812-16.5CN","6901664843238","586767346465"
"283621","595135","92928860-18.5CN","6901664836896","589486934624"
"283622","595315","92928860-27CN","6901664836940","589089370403"
"283623","594880","11927788-37.5CN","6919370161706","586902241018"
"283624","594924","92928860-36CN","6901664839415","589089370403"
"283627","594967","11925589-19.5CN","6919370157228","587482809758"
"283628","595137","11925589-27CN","6919370157259","587482809758"
"283629","595282","11926908-48CN","6919370158614","596332220616"
"283630","595210","A31839924-129CN","6903711365960","572708718572"
"283631","595416","A31839924-231CN","6903711366066","568826368823"
"283632","595780","11926908-27CN","6919370158508","588606218702"
"283634","595053","A33913505-324CN","6903711368824","12682530924"
"283635","594897","A33913505-426CN","6903711368923","12682530924"
"283636","595218","A33913505-124CN","6903711368749","12682530924"
"283637","594899","A33913505-524CN","6903711368985","12682530924"
"283641","595469","11926912-39CN","6919370158829","587483032609"
"283651","594922","31929945-128CN","6903711377185","592591930830"
"283653","595352","31929945-328CN","6903711377307","12997885158"
"283655","594861","92838090-36.5CN","6901664827917","587944309089"
"283658","594808","92838090-45.5CN","6901664827979","586835069299"
"283661","594817","11921668-39CN","6919370151424","587759250270"
"283665","594804","11921668-210.5CN","6919370151288","12699656606"
"283666","595412","12925541-67CN","6919370168200","588289038560"
"284457","602271","99929151-3000CN","6913794894585","589173366862"
"284458","602346","99929151-2000CN","6913794894349","589173366862"
"284460","602263","99929301-3000CN","6913794894226","591164101058"
"284461","602328","99929301-1000CN","6913794894202","591164101058"
"284462","602298","99929301-2000CN","6913794894219","591163345431"
"284474","602326","19921141-1000CN","6913794389081","595255495857"
"284475","602299","19921141-2000CN","6913794389098","595255495857"
"284482","602283","39928156-3000CN","6901664809050","587776839886"
"284483","602274","99928252-3000CN","6913794894653","592135389022"
"284485","602257","39928156-2000CN","6901664809043","12798601368"
"284486","602248","99928252-4000CN","6913794894660","592135389022"
"284488","602355","39928156-1000CN","6901664809036","587776839886"
"284489","602336","99928252-1000CN","6913794894646","592135389022"
"284490","602323","99927251-1000CN","6913794894608","592678798192"
"284498","602310","99917352-1000CN","6913794894172","592294338402"
"284499","602300","99917352-3000CN","6913794894196","592294338402"
"284501","602316","99917352-2000CN","6913794894189","592294338402"
"284504","602356","99929251-1000CN","6913794894677","592217254645"
"284508","602340","99929303-2000CN","6913794894271","591166033989"
"284509","602294","39922732-2000CN","6901664807322","586282588887"
"284511","602249","99929303-3000CN","6913794894288","591166033989"
"284514","602320","99919121-1000CN","6913794894424","589432066607"
"284515","602289","99919121-3000CN","6913794894448","589432066607"
"284516","602342","39922732-1000CN","6901664807315","586282588887"
"284517","602329","99919121-2000CN","6913794894431","589432066607"
"284518","602360","99928251-3000CN","6913794894639","591913816433"
"284522","602302","99917302-1000CN","6913794894158","592291930443"
"284533","602358","39929152-2000CN","6901664809906","591345313833"
"284536","602321","99928141-1000CN","6913794894486","592676702152"
"284538","602273","99929252-1000CN","6913794894707","592218058762"
"284539","602349","99928141-2000CN","6913794894493","592676702152"
"284544","602243","39928154-1000CN","6901664808978","589796156980"
"284547","602306","19921721-2000CN","6913794389418","13011788173"
"284550","602241","19921721-1000CN","6913794389401","13011788173"
"284552","602259","39928154-2000CN","6901664808985","589796156980"
"284556","602334","39921701-1000CN","6901664807186","598650476264"
"285335","607520","A35921402-4150CN","6901664248507","587519971418"
"285336","607490","A35724884-2170CN","6901664186458","10688157294"
"285337","607684","A35927321-1160CN","6901664249658","587019400342"
"285340","607534","A35927321-2165CN","6901664249726","587019400342"
"285341","607573","A35928144-2130CN","6901664250760","13021398210"
"285342","607494","A35928144-3165CN","6901664250869","13021398210"
"285343","607486","A35921402-1160CN","6901664248330","587519971418"
"285346","607552","A35921402-3165CN","6901664248460","587519971418"
"285351","607667","36927148-4130CN","6901664231295","587522331241"
"285353","607800","36927148-3140CN","6901664231257","587522331241"
"285354","607802","35935154-1150CN","6901664237563","12971141267"
"285356","607496","35935154-3150CN","6901664237686","12971141267"
"285357","607521","35935154-2165CN","6901664237648","12971141267"
"285358","607715","35929731-2110CN","6901664227502","587945868797"
"285362","607495","A35921101-5160CN","6901664247074","591694520007"
"285364","607622","A35921101-1165CN","6901664246848","591694520007"
"285365","607641","35928792-2160CN","6901664224563","12642645837"
"285366","607777","35928792-3140CN","6901664224600","12642645837"
"285368","607583","A35927148-2150CN","6901664249467","587428362464"
"285369","607585","A35927148-1130CN","6901664249382","589660681664"
"285373","607477","36927147-1140CN","6901664230953","12965517186"
"285375","607507","36927147-3130CN","6901664230991","591133955750"
"285376","607491","35928792-1140CN","6901664224488","12642645837"
"285379","607750","35935169-1160CN","6901664237877","592044274762"
"285381","608374","35923147-190CN","6901664215431","586713209924"
"285383","607839","35927779-2160CN","6901664220060","589673085693"
"285384","607526","35927779-1160CN","6901664220008","589673085693"
"285386","608035","36929790-3101CN","6901664237167","12682516182"
"285388","607786","35935169-2170CN","6901664237952","592044274762"
"285389","607568","35935169-3160CN","6901664237990","592044274762"
"285390","607701","35929145-3120CN","6901664225515","587491990327"
"285391","607623","A35928187-1140CN","6901664251255","588661084086"
"285392","607511","35929145-1110CN","6901664225423","587491990327"
"285394","607593","35929145-2120CN","6901664225478","587491990327"
"285395","607579","35928160-1140CN","6901664222569","12682409261"
"285396","607678","36927530-1165CN","6901664232889","587627475238"
"285397","607705","35928160-3165CN","6901664222651","12682409261"
"285398","607814","A35927148-3140CN","6901664249511","587428362464"
"285400","607740","A35921140-5160CN","6901664247371","587287977696"
"285402","607516","A35921140-6165CN","6901664247449","589466212199"
"285407","607525","A35824140-1170CN","6901664209379","566881746362"
"285409","607732","A37929143-11130CN","6901664260370","586958568246"
"285412","607670","A37929143-10130CN","6901664260332","587544574027"
"285413","607655","35939142-1110CN","6901664239291","592362922837"
"285415","607656","35939142-2110CN","6901664239338","592362922837"
"285417","607498","36927326-1160CN","6901664231974","591058863548"
"285419","607540","36927326-3165CN","6901664232087","589460430621"
"285420","607576","36927148-2150CN","6901664231219","587522331241"
"285421","607630","36927148-1150CN","6901664231165","587522331241"
"285422","608403","A35928784-1140CN","6901664252399","588715373346"
"285426","607611","35928152-3130CN","6901664221890","12642647412"
"285427","607914","35928152-2160CN","6901664221869","12642647412"
"285428","607514","35928152-4165CN","6901664221999","12642647412"
"285429","607858","36927791-2165CN","6901664234739","12998056655"
"285430","607505","36927791-1130CN","6901664234647","12998056655"
"285431","607492","A35928391-1160CN","6901664251873","591015926674"
"285433","607785","36927153-2160CN","6901664231622","12682416238"
"285435","607607","36927153-1140CN","6901664231554","12682416238"
"285440","607781","35929169-3110CN","6901664226307","588161685599"
"285441","607612","36927153-3150CN","6901664231660","590673269255"
"285442","607502","35929169-2120CN","6901664226277","588161685599"
"285443","607565","35929169-1110CN","6901664226222","588161685599"
"285444","607596","35922212-2165CN","6901664214304","591125483060"
"285445","607873","35922212-1140CN","6901664214212","589516218894"
"285446","607512","36927383-2160CN","6901664232421","590788897281"
"285451","607644","A35921140-1130CN","6901664247166","587287977696"
