goodsId,singleProductId,sku,barcode
104775,118367,31638804-534CN,6903599731000
104663,118368,31635527-234CN,6903599729601
103613,118369,11626955-142CN,6903599561171
104682,118370,12627715-88CN,6903599551417
103627,118371,91625508-36.5CN,6913794795028
103948,118372,31635515-137CN,6903599728659
104230,118373,11625553-18CN,6903599532409
103926,118374,12625511-25.5CN,6903599545799
104765,118375,12625543-37.5CN,6903599547182
104367,118376,11635562-19CN,6903599573006
104568,118377,11628035-69CN,6903599540374
104754,118378,11627773-17.5CN,6903599538210
103587,118379,91628004-19CN,6913794796599
104605,118380,31636601-134CN,6903599730096
103837,118381,12628802-56CN,6903599554517
104070,118382,11638821-18.5CN,6903599585146
103789,118383,32625515-236CN,6903599720844
104146,118384,32635532-337CN,6903599733394
104411,118385,11638045-28CN,6903599583135
104854,118386,11621304-18CN,6903599526965
104223,118387,11626956-144CN,6903599561379
104321,118388,12638810-28CN,6903599566923
104409,118389,32619929-228CN,6903599708675
103787,118390,31626961-339CN,6903599711545
104655,118391,11621121-17.5CN,6903599526729
104342,118392,11626965-341CN,6903599562352
103994,118393,12627716-57.5CN,6903599551646
104025,118394,32635514-136CN,6903599732540
104141,118395,12628818-17CN,6903599557501
104881,118396,31635525-336CN,6903599729489
104273,118397,12637716-37.5CN,6903599591864
103981,118398,12628855-46CN,6903599557648
104629,118399,32635506-134CN,6903599732342
104589,118400,12635599-28.5CN,6903599590683
104048,118401,11638850-48.5CN,6903599585863
103821,118402,12635552-17CN,6903599587935
103661,118403,31628802-337CN,6903599718865
103945,118404,31631111-335CN,6903599727379
104548,118405,11626958-341CN,6903599561881
104799,118406,11635552-5D7.5CN,6903599572092
104057,118407,11627772-38.5CN,6903599538074
103583,118408,11634489-29CN,6903599570289
103746,118409,11628010-38CN,6903599559383
104596,118410,12635599-55.5CN,6903599590867
103716,118411,11626602-59.5CN,6903599534809
104458,118412,11628806-57CN,6903599543092
103658,118413,32615548-235CN,6903599707241
103922,118414,31638801-237CN,6903599730331
104128,118415,11638001-3E9.5CN,6903599580134
103856,118416,12638802-26CN,6903599595350
103633,118417,11622202-29.5CN,6903599528754
104554,118418,11638815-58CN,6903599585054
104720,118419,12635571-48.5CN,6903599590201
104307,118420,12638845-36CN,6903599596876
103826,118421,12628045-48.5CN,6903599557419
104335,118422,12635557-17CN,6903599588895
104205,118423,31624519-133CN,6903599722732
104272,118424,11622201-39CN,6903599528501
103954,118425,11628049-17.5CN,6903599559901
104090,118426,32618839-433CN,6903599708040
104058,118427,31614514-132CN,6903599713235
103644,118428,11625552-47CN,6903599532140
103707,118429,32625502-136CN,6903599715154
104436,118430,11637776-38.5CN,6903599564998
103991,118431,31638803-135CN,6903599730669
104903,118432,31634508-337CN,6903599737200
104394,118433,11638806-49.5CN,6903599584446
104689,118434,12627715-75CN,6903599551271
104834,118435,11626963-144CN,6903599562086
104136,118436,12628818-47.5CN,6903599556191
104100,118437,11638845-26.5CN,6903599585429
104707,118438,12638815-36.5CN,6903599596166
104016,118439,11621307-17.5CN,6903599527436
103776,118440,31626601-134CN,6903599718346
103942,118441,12625568-26.5CN,6903599560495
103974,118442,31621104-433CN,6903599716519
104516,118443,11637710-410.5CN,6903599577424
104781,118444,11638010-17CN,6903599580639
104124,118445,31615520-134CN,6903599709016
103662,118446,11628818-46.5CN,6903599543801
103588,118447,31625525-433CN,6903599717912
104385,118448,71621905-541CN,6930280711744
104811,118449,31620008-223CN,6903599716076
103980,118450,12637778-47CN,6903599593691
104790,118451,31624904-131CN,6903599723012
104453,118452,11622205-19CN,6903599529300
103891,118453,11626957-241CN,6903599561645
104073,118454,11638001-2E9CN,6903599579961
103635,118455,11631102-58.5CN,6903599567951
104856,118456,31635514-134CN,6903599728413
104475,118457,12635588-58CN,6903599590515
104465,118458,11625511-38CN,6903599530566
104219,118459,12627775-56CN,6903599552735
103936,118460,11625591-110.5CN,6903599558751
103561,118461,32636601-136CN,6903599733509
104204,118462,31625526-137CN,6903599718025
104330,118463,31639904-229CN,6903599731420
103885,118464,12635563-27CN,6903599589373
103888,118465,31639971-229CN,6903599731871
104445,118466,12637773-68.5CN,6903599592847
103817,118467,12625588-66CN,6903599548776
103790,118468,12638001-48.5CN,6903599593882
103986,118469,12638807-26CN,6903599595756
103756,118470,92625505-46.5CN,6913794797602
103782,118471,11627775-77CN,6903599538838
104050,118472,11612202-28CN,6903599563144
104232,118473,11638003-48CN,6903599580578
104404,118474,31625519-138CN,6903599717615
103742,118475,11638022-210.5CN,6903599581735
104048,118476,11638850-47CN,6903599585832
103976,118477,32625508-237CN,6903599715345
103550,118478,11637773-69CN,6903599578766
104422,118479,11625500-19.5CN,6903599529638
104901,118480,11627716-56.5CN,6903599537794
104510,118481,12628810-45CN,6903599555903
104078,118482,12627710-27.5CN,6903599550847
104540,118483,31622201-236CN,6903599713907
104351,118484,11628808-49CN,6903599543535
104451,118485,31629904-229CN,6903599715086
103732,118486,12636610-27.5CN,6903599591307
104708,118487,12625569-57.5CN,6903599548400
104886,118488,91628095-28CN,6913794797138
104488,118489,11635588-1D7CN,6903599575123
103963,118490,12625500-55CN,6903599545225
103695,118491,31639903-129CN,6903599731321
103874,118492,11637775-2D7CN,6903599578803
104106,118493,11631105-77CN,6903599597910
104326,118494,91621110-46.5CN,6913794793826
104358,118495,12628805-15.5CN,6903599554661
104780,118496,31638804-236CN,6903599730881
103866,118497,11628036-79.5CN,6903599540541
104450,118498,32625503-233CN,6903599720394
104543,118499,12635563-105CN,6903599589250
104066,118500,11625501-48CN,6903599530245
104575,118501,11635531-39.5CN,6903599571019
104083,118502,12627756-15.5CN,6903599551684
104318,118503,12638810-15CN,6903599566787
104565,118504,32614540-337CN,6903599724125
104290,118505,32615549-332CN,6903599710708
104061,118506,32626601-136CN,6903599721384
103672,118507,11636602-39.5CN,6903599576854
104209,118508,11625531-310.5CN,6903599558089
103559,118509,11638015-29CN,6903599581230
104311,118510,11628042-56.5CN,6903599540862
103650,118511,12628806-36CN,6903599555071
103744,118512,12638025-38.5CN,6903599594605
104206,118513,11625531-69CN,6903599558225
104751,118514,11627773-310.5CN,6903599538265
103761,118515,31635519-139CN,6903599729236
104553,118516,11638802-1D9CN,6903599565162
103582,118517,12635536-35.5CN,6903599587744
104786,118518,11628800-28CN,6903599541753
104252,118519,11637772-36.5CN,6903599578155
104319,118520,91621110-17CN,6913794793598
104066,118521,11625501-410.5CN,6903599530207
103963,118522,12625500-56CN,6903599545249
104806,118523,31635512-235CN,6903599728284
103905,118524,12628010-17CN,6903599553152
103625,118525,91625508-17CN,6913794794878
103841,118526,12627772-48.5CN,6903599552223
103953,118527,31626966-138CN,6903599712023
104306,118528,91625505-36.5CN,6913794794380
103703,118529,11622204-59.5CN,6903599529232
104140,118530,91626630-37CN,6913794796230
104151,118531,31625513-335CN,6903599717370
104253,118532,11637772-49CN,6903599578285
104749,118533,31635529-338CN,6903599729854
104869,118534,32615544-234CN,6903599707098
104328,118535,31629941-228CN,6903599712160
104097,118536,11631105-67.5CN,6903599568330
104135,118537,12628818-56.5CN,6903599556252
104837,118538,12625591-15.5CN,6903599548929
104534,118539,31620002-122CN,6903599713556
104071,118540,11638821-36.5CN,6903599585269
104122,118541,91625515-310.5CN,6913794795813
104666,118542,32615553-132CN,6903599707470
104498,118543,12628035-25.5CN,6903599560969
104599,118544,12635599-68CN,6903599590997
104863,118545,11621304-96.5CN,6903599527337
103929,118546,11635567-18CN,6903599574188
104200,118547,91625507-110.5CN,6913794794533
104125,118548,11638810-710.5CN,6903599584774
104585,118549,11637778-19CN,6903599579404
103778,118550,11627775-38.5CN,6903599538623
104227,118551,11626956-442CN,6903599561539
103618,118552,11638039-59.5CN,6903599583005
104575,118553,11635531-39CN,6903599571002
104798,118554,11635552-5E6.5CN,6903599572153
103807,118555,12637772-28.5CN,6903599592120
103980,118556,12637778-46CN,6903599593677
103561,118557,32636601-137CN,6903599733516
103609,118558,32620044-222CN,6903599720271
103970,118559,31621104-134CN,6903599716458
104606,118560,12638011-15CN,6903599594216
104880,118561,31629945-132CN,6903599719701
104073,118562,11638001-2E8CN,6903599579947
104076,118563,12627710-36.5CN,6903599550908
103794,118564,11625545-28.5CN,6903599531891
104110,118565,11625560-48CN,6903599532805
103815,118566,92625505-28.5CN,6913794797480
104232,118567,11638003-48.5CN,6903599580585
104889,118568,91628095-39.5CN,6913794797244
103553,118569,31625503-136CN,6903599716960
104177,118570,31625511-233CN,6903599717219
103986,118571,12638807-25CN,6903599595732
103928,118572,12625511-17CN,6903599545744
103639,118573,11631102-29.5CN,6903599567739
104618,118574,12626602-17CN,6903599549438
103745,118575,11638022-47CN,6903599581834
104705,118576,12638815-27CN,6903599596098
104456,118577,11622205-38.5CN,6903599529454
103629,118578,31625505-334CN,6903599714584
103585,118579,11631002-28.5CN,6903599567319
104016,118580,11621307-17CN,6903599527429
103996,118581,12627716-16.5CN,6903599551462
104201,118582,31624519-338CN,6903599722930
104344,118583,12638821-28.5CN,6903599596364
103810,118584,12625588-55.5CN,6903599548684
103884,118585,31622202-635CN,6903599716670
104653,118586,31629947-232CN,6903599712559
104725,118587,11621308-49CN,6903599528266
104181,118588,91625513-29.5CN,6913794795561
104887,118589,32628805-134CN,6903599721667
104029,118590,31635517-333CN,6903599728895
104164,118591,31631113-233CN,6903599727485
104393,118592,32635515-233CN,6903599732694
104207,118593,31614107-136CN,6903599724507
104336,118594,31614806-237CN,6903599724798
103993,118595,12627716-48.5CN,6903599551585
103682,118596,11631190-59.5CN,6903599568613
103854,118597,92625507-25CN,6913794797732
103647,118598,12628806-46.5CN,6903599555163
104851,118599,91625501-17CN,6913794793918
103957,118600,11635563-109.5CN,6903599573570
104771,118601,32625509-337CN,6903599720677
103664,118602,31634514-236CN,6903599735756
104523,118603,72621800-136CN,6930280712277
104434,118604,11637776-29.5CN,6903599564936
104619,118605,11626605-49CN,6903599535196
103894,118606,11626957-339CN,6903599561683
104335,118607,12635557-16CN,6903599588871
104381,118608,71621905-639CN,6930280711799
104764,118609,12625543-46.5CN,6903599547243
103855,118610,92625507-15.5CN,6913794797664
104307,118611,12638845-35CN,6903599596852
104718,118612,12625569-37.5CN,6903599548332
103634,118613,11622202-38.5CN,6903599528815
104002,118614,11638020-36.5CN,6903599581506
104683,118615,31638802-338CN,6903599730621
104646,118616,11621110-39CN,6903599526590
104569,118617,12628011-37CN,6903599553459
104495,118618,12628035-47CN,6903599553695
103631,118619,11631102-17CN,6903599567609
104913,118620,11637716-36.5CN,6903599577837
103887,118621,31639971-131CN,6903599731840
103638,118622,11631102-38.5CN,6903599567791
103586,118623,11631002-19.5CN,6903599567258
103847,118624,31614104-234CN,6903599734971
104081,118625,12627710-68.5CN,6903599551028
103572,118626,12635501-45CN,6903599587010
104154,118627,11625593-510.5CN,6903599534335
104242,118628,11625588-38CN,6903599533659
103951,118629,11628049-37CN,6903599541494
104043,118630,11635501-28CN,6903599570425
104614,118631,32626961-435CN,6903599712641
104722,118632,12635571-16.5CN,6903599590089
103801,118633,32639902-129CN,6903599734186
104180,118634,91625513-38.5CN,6913794795622
103921,118635,31629924-328CN,6903599719510
104841,118636,91635505-37CN,6913794799996
103598,118637,11625541-110.5CN,6903599531440
103824,118638,31632202-239CN,6903599727836
104173,118639,31614507-133CN,6903599722411
104580,118640,12626966-239CN,6903599562499
104500,118641,11638802-4D8.5CN,6903599565476
103687,118642,12625593-36.5CN,6903599549186
104280,118643,32638803-138CN,6903599733882
104115,118644,31631104-335CN,6903599727164
104713,118645,11635557-18.5CN,6903599572672
103858,118646,92625507-38CN,6913794797879
104262,118647,31625502-338CN,6903599716915
104509,118648,11637710-27CN,6903599577288
104485,118649,11621101-17CN,6903599526071
103571,118650,12635501-58CN,6903599587157
104585,118651,11637778-16.5CN,6903599579350
104123,118652,11638810-49CN,6903599584750
104116,118653,91625515-27.5CN,6913794795769
104492,118654,31614103-339CN,6903599734933
104758,118655,31614515-134CN,6903599723654
103692,118656,32625513-338CN,6903599720806
104679,118657,12637777-27CN,6903599593219
104459,118658,11625511-210.5CN,6903599558072
103614,118659,11626955-239CN,6903599561201
103964,118660,32628802-138CN,6903599721520
104183,118661,32629941-431CN,6903599722282
104437,118662,12628856-27CN,6903599557105
104692,118663,12628042-16.5CN,6903599553763
103879,118664,32616631-233CN,6903599710876
103956,118665,11635563-128CN,6903599573624
104739,118666,12635560-55.5CN,6903599566237
104737,118667,31534507-232CN,6903599701621
103794,118668,11625545-29CN,6903599531907
104852,118669,11621304-26.5CN,6903599527016
104893,118670,12625501-75CN,6903599545621
104421,118671,11625500-28CN,6903599529683
104799,118672,11635552-5D8CN,6903599572108
103806,118673,12635554-45CN,6903599588451
104413,118674,11638045-16.5CN,6903599583029
103726,118675,11635563-49CN,6903599573723
103571,118676,12635501-58.5CN,6903599587164
104721,118677,31635518-337CN,6903599729144
104818,118678,12638850-25CN,6903599597095
103690,118679,12625593-48.5CN,6903599549308
104446,118680,11638802-2D9.5CN,6903599584040
104109,118681,11625560-610.5CN,6903599532843
104428,118682,12625541-45.5CN,6903599546901
104416,118683,12638002-47.5CN,6903599594186
104864,118684,31614508-135CN,6903599723456
103611,118685,92625512-37.5CN,6913794798265
104203,118686,11628850-110.5CN,6903599544501
104511,118687,12635531-18CN,6903599565803
104203,118688,11628850-19CN,6903599544563
104607,118689,31636601-338CN,6903599730201
104642,118690,11621110-110.5CN,6903599526453
103827,118691,12628045-28.5CN,6903599557334
104375,118692,11636601-37CN,6903599576489
104211,118693,31634524-137CN,6903599736111
103596,118694,11625541-26.5CN,6903599531532
103861,118695,71621804-144CN,6930280709550
104877,118696,91625512-27CN,6913794795196
104041,118697,11635501-39.5CN,6903599570531
103754,118698,11637775-5E8CN,6903599579305
103549,118699,11637773-56.5CN,6903599578636
104597,118700,12637775-35CN,6903599592939
103807,118701,12637772-28CN,6903599592113
103685,118702,12635567-58CN,6903599589878
103829,118703,12628045-16.5CN,6903599561096
104654,118704,31626967-234CN,6903599718629
104270,118705,11631101-18.5CN,6903599567470
103956,118706,11635563-1210.5CN,6903599573587
104689,118707,12627715-78.5CN,6903599551349
104909,118708,11631304-37CN,6903599569443
103883,118709,12635563-55.5CN,6903599589502
103659,118710,31628802-133CN,6903599718759
104325,118711,31629941-130CN,6903599712139
104034,118712,11635501-66.5CN,6903599570715
103736,118713,12626605-28CN,6903599549902
103795,118714,32618843-233CN,6903599708170
104464,118715,11638012-410.5CN,6903599581018
104569,118716,12628011-35.5CN,6903599553428
104176,118717,31625511-139CN,6903599717202
104024,118718,31635517-239CN,6903599728888
104506,118719,11635599-16.5CN,6903599575833
103982,118720,12628855-55.5CN,6903599556955
104724,118721,11621308-16.5CN,6903599527979
103729,118722,12636610-36.5CN,6903599591369
104060,118723,31614514-336CN,6903599713358
104900,118724,31634508-133CN,6903599737026
104671,118725,12628830-57.5CN,6903599556511
104037,118726,12625533-55.5CN,6903599560068
104391,118727,12625541-15CN,6903599546659
104398,118728,11635588-5D10.5CN,6903599575505
103825,118729,31625509-238CN,6903599717127
104321,118730,12638810-26.5CN,6903599566893
104696,118731,12627715-26CN,6903599551134
103802,118732,91621011-410.5CN,6913794793499
103754,118733,11637775-5E6.5CN,6903599579275
104697,118734,11635552-2E7.5CN,6903599571699
103923,118735,12625511-57.5CN,6903599546079
103764,118736,11628045-36.5CN,6903599541104
103811,118737,12635554-28.5CN,6903599588369
104862,118738,31635514-339CN,6903599728604
104102,118739,11631105-38.5CN,6903599568118
104839,118740,91635505-410.5CN,6911713000062
103597,118741,91628004-610.5CN,6913794796858
103782,118742,11627775-79.5CN,6903599538883
104391,118743,12625541-18.5CN,6903599546727
104078,118744,12627710-27CN,6903599550830
104530,118745,11628046-17CN,6903599541265
104692,118746,12628042-16CN,6903599553756
104410,118747,32619929-131CN,6903599708637
103800,118748,12625588-17CN,6903599548479
104156,118749,11631305-410.5CN,6903599563748
103763,118750,11638035-47CN,6903599582633
104104,118751,11638845-310.5CN,6903599585498
103655,118752,32620042-324CN,6903599720233
103933,118753,32626961-137CN,6903599712603
103881,118754,12635563-76CN,6903599589595
103834,118755,32629902-332CN,6903599715581
104496,118756,11628011-410.5CN,6903599539590
103870,118757,11625532-29CN,6903599531204
104828,118758,12625549-28.5CN,6903599547366
104005,118759,31635506-336CN,6903599728086
103649,118760,32638802-134CN,6903599733721
103744,118761,12638025-37CN,6903599594575
104376,118762,11636601-49.5CN,6903599576618
103804,118763,12637772-15CN,6903599591970
103701,118764,11637773-29.5CN,6903599578537
104072,118765,11638001-2D9.5CN,6903599579893
103616,118766,11638039-27CN,6903599582794
103998,118767,11631301-28CN,6903599568743
103840,118768,12628802-15.5CN,6903599554197
103597,118769,91628004-67CN,6913794796872
104348,118770,11625562-16.5CN,6903599532935
104075,118771,12627756-45CN,6903599551912
103897,118772,31626963-234CN,6903599711637
104705,118773,12638815-27.5CN,6903599596104
104096,118774,91635515-17CN,6911713000246
103994,118775,12627716-56CN,6903599551615
104219,118776,12627775-57.5CN,6903599552766
103941,118777,12625568-17.5CN,6903599560433
104106,118778,11631105-79.5CN,6903599597965
104716,118779,12625569-25.5CN,6903599548226
104359,118780,11635562-67CN,6903599573280
104434,118781,11637776-27CN,6903599564882
104059,118782,31620044-127CN,6903599716298
104626,118783,12627773-16CN,6903599552339
104430,118784,32639901-232CN,6903599734162
103579,118785,12635536-17CN,6903599587614
104530,118786,11628046-17.5CN,6903599541272
103885,118787,12635563-26.5CN,6903599589366
104767,118788,12625543-16CN,6903599546994
104592,118789,12635599-37.5CN,6903599590744
104896,118790,32635533-233CN,6903599733417
104657,118791,11621121-49.5CN,6903599526927
104154,118792,11625593-56.5CN,6903599534342
103890,118793,11638801-2E8.5CN,6903599583623
103785,118794,31626961-134CN,6903599711354
104830,118795,32628807-236CN,6903599721926
103743,118796,12638025-26.5CN,6903599594483
104665,118797,31624511-134CN,6903599722589
104875,118798,91625512-18.5CN,6913794795141
103853,118799,11635554-36.5CN,6903599572474
103705,118800,12637772-55.5CN,6903599592304
104867,118801,31615522-3 40#000CN,6903599709306
104167,118802,11628830-37CN,6903599544129
104567,118803,32614540-133CN,6903599724026
103733,118804,12626605-15CN,6903599549766
104752,118805,11627773-49.5CN,6903599538418
104120,118806,91625515-47CN,6913794795912
103607,118807,91628004-108CN,6911713005494
103844,118808,11638801-4E8CN,6903599583777
104500,118809,11638802-4D7CN,6903599565445
104843,118810,11631306-27CN,6903599569764
104759,118811,11635586-5E9CN,6903599575086
104910,118812,32618838-132CN,6903599707654
104510,118813,12628810-46.5CN,6903599555934
104199,118814,11628850-510.5CN,6903599544747
104008,118815,32614544-135CN,6903599724163
104660,118816,31614517-238CN,6903599735497
104440,118817,32626970-238CN,6903599712856
103821,118818,12635552-18.5CN,6903599587966
104624,118819,12627773-38.5CN,6903599552469
104292,118820,11621105-28.5CN,6903599526347
104608,118821,12626602-66CN,6903599549650
103963,118822,12625500-55.5CN,6903599545232
103649,118823,32638802-136CN,6903599733745
104615,118824,11635566-210.5CN,6903599573907
104512,118825,11635599-610.5CN,6903599576229
103870,118826,11625532-27CN,6903599558256
104239,118827,31639902-232CN,6903599731253
103685,118828,12635567-57.5CN,6903599589861
104741,118829,11612201-38.5CN,6903599562918
104300,118830,12635535-45.5CN,6903599587508
104487,118831,11638802-3E6.5CN,6903599565353
104462,118832,11625511-47.5CN,6903599530634
103992,118833,11621003-49CN,6903599525890
103959,118834,32625519-237CN,6903599721155
104113,118835,12633301-18.5CN,6903599586525
104258,118836,31625502-133CN,6903599716724
103717,118837,11628805-49.5CN,6903599542743
103564,118838,32638804-237CN,6903599734056
104337,118839,12635557-28.5CN,6903599589007
104779,118840,31620045-224CN,6903599711309
104416,118841,12638002-45CN,6903599594131
103757,118842,92625505-36CN,6913794797510
103874,118843,11637775-2D8.5CN,6903599578834
104648,118844,11635586-2E7.5CN,6903599574737
104481,118845,12635588-15.5CN,6903599590225
104568,118846,11628035-68.5CN,6903599540367
103554,118847,12625560-48.5CN,6903599548059
104340,118848,11626965-139CN,6903599562215
104810,118849,12628808-47.5CN,6903599557457
104161,118850,32619930-328CN,6903599708903
103873,118851,11637775-2E9CN,6903599578926
104890,118852,12625501-15CN,6903599545300
104657,118853,11621121-48CN,6903599526897
103697,118854,12635556-46CN,6903599588710
104752,118855,11627773-46.5CN,6903599538357
103755,118856,11625569-18.5CN,6903599533284
104491,118857,11635588-1E6.5CN,6903599575192
104782,118858,11628800-39.5CN,6903599541869
104052,118859,11627772-18CN,6903599537909
104129,118860,31628805-335CN,6903599719053
104691,118861,11628802-17CN,6903599541975
104221,118862,11628040-17.5CN,6903599559789
104600,118863,12637775-46.5CN,6903599593042
103791,118864,12638001-25CN,6903599593738
104465,118865,11625511-39CN,6903599530580
104597,118866,12637775-37.5CN,6903599592984
103973,118867,32639906-129CN,6903599734483
103608,118868,92625512-18CN,6913794798111
103885,118869,12635563-28CN,6903599589397
104832,118870,12625549-46.5CN,6903599547403
104715,118871,11635557-36.5CN,6903599572795
104275,118872,11625553-410.5CN,6903599532607
104251,118873,91625507-47CN,6913794794793
103742,118874,11638022-28.5CN,6903599581780
104120,118875,91625515-49CN,6913794795950
104044,118876,31629948-331CN,6903599719893
104582,118877,12638825-16CN,6903599596470
104751,118878,11627773-38CN,6903599538302
104392,118879,11638806-39CN,6903599584354
104287,118880,11635560-77CN,6903599564646
104715,118881,11635557-39CN,6903599572849
103619,118882,11625541-49CN,6903599531747
104404,118883,31625519-139CN,6903599717622
103864,118884,32635518-137CN,6903599732915
103873,118885,11637775-2E7.5CN,6903599578896
104800,118886,92628004-47CN,6911713005784
104152,118887,11625593-38.5CN,6903599534304
103976,118888,32625508-238CN,6903599715352
103729,118889,12636610-36CN,6903599591352
104447,118890,11638802-2E8.5CN,6903599584101
104818,118891,12638850-27CN,6903599597132
104406,118892,11612203-47CN,6903599563526
103661,118893,31628802-338CN,6903599718872
104748,118894,11612201-29.5CN,6903599562857
104473,118895,11638802-3D7.5CN,6903599565292
104435,118896,12628856-16.5CN,6903599557044
103922,118897,31638801-238CN,6903599730348
104217,118898,11628040-47CN,6903599540565
104543,118899,12635563-106.5CN,6903599589281
104618,118900,12626602-16.5CN,6903599549421
104529,118901,11625533-47CN,6903599531310
104711,118902,11628015-49CN,6903599539811
103827,118903,12628045-25CN,6903599557266
104379,118904,91628001-59.5CN,6913794796520
104554,118905,11638815-59CN,6903599585078
104214,118906,12638068-55.5CN,6903599594940
104613,118907,31626964-239CN,6903599711828
103733,118908,12626605-16.5CN,6903599549797
104113,118909,12633301-18CN,6903599586518
104023,118910,11621307-58.5CN,6903599527771
104424,118911,11625500-48.5CN,6903599529850
104372,118912,31634515-335CN,6903599735886
104159,118913,11625593-17CN,6903599534199
104031,118914,11621307-77CN,6903599527900
103724,118915,12628800-46.5CN,6903599554135
104346,118916,11625562-37CN,6903599533109
104724,118917,11621308-110.5CN,6903599527962
104084,118918,32618839-136CN,6903599711026
104794,118919,32619922-326CN,6903599708484
104230,118920,11625553-18.5CN,6903599532416
103903,118921,11637775-3D6.5CN,6903599578957
104722,118922,12635571-17CN,6903599590096
104396,118923,11635588-4E7CN,6903599575444
104815,118924,11628006-29CN,6903599539262
104343,118925,12638821-37CN,6903599596418
104124,118926,31615520-133CN,6903599709009
104490,118927,31614103-135CN,6903599734827
104015,118928,12637710-56CN,6903599591758
103860,118929,11638801-1E8CN,6903599583456
104325,118930,31629941-132CN,6903599712153
103748,118931,11625569-39CN,6903599533369
104309,118932,31635533-339CN,6903599730072
104401,118933,31622203-135CN,6903599714249
104443,118934,12637773-46CN,6903599592632
103767,118935,11628045-18.5CN,6903599540985
103556,118936,12625560-57.5CN,6903599548110
103727,118937,11628805-27CN,6903599542538
103841,118938,12627772-47CN,6903599552193
103948,118939,31635515-138CN,6903599728666
104191,118940,32634539-234CN,6903599725740
104892,118941,32628805-337CN,6903599721810
104796,118942,31624904-228CN,6903599723043
104817,118943,12628808-15CN,6903599555378
103643,118944,11633301-26.5CN,6903599570074
104269,118945,31629908-132CN,6903599719404
103691,118946,32625513-134CN,6903599720707
103704,118947,12637772-46.5CN,6903599592243
104753,118948,31626603-236CN,6903599718575
103581,118949,11634489-18.5CN,6903599570197
103703,118950,11622204-59CN,6903599529225
104854,118951,11621304-19CN,6903599526989
104823,118952,11638855-17.5CN,6903599585924
104649,118953,11635586-2D8.5CN,6903599574676
103744,118954,12638025-35.5CN,6903599594544
104300,118955,12635535-45CN,6903599587492
103754,118956,11637775-5E7CN,6903599579282
104063,118957,11625501-18.5CN,6903599530016
104649,118958,11635586-2D9CN,6903599574683
104411,118959,11638045-27CN,6903599583111
104597,118960,12637775-36CN,6903599592953
103591,118961,31625525-134CN,6903599717783
104121,118962,11638810-310.5CN,6903599584613
103680,118963,71621808-444CN,6930280709994
104881,118964,31635525-337CN,6903599729496
103932,118965,11631303-16.5CN,6903599568958
103753,118966,11628010-410.5CN,6903599559420
104102,118967,11631105-310.5CN,6903599568064
104088,118968,11631307-410.5CN,6903599564141
104389,118969,12625541-28CN,6903599546796
103930,118970,11635567-59.5CN,6903599574379
104634,118971,11638025-19.5CN,6903599581964
103945,118972,31631111-334CN,6903599727362
104160,118973,11631305-17.5CN,6903599563618
103800,118974,12625588-17.5CN,6903599548486
103746,118975,11628010-37CN,6903599559369
103784,118976,11626959-140CN,6903599561980
104297,118977,11621105-46.5CN,6903599526385
104405,118978,31625519-233CN,6903599717639
104865,118979,31629945-229CN,6903599719725
103856,118980,12638802-25CN,6903599595336
104437,118981,12628856-25.5CN,6903599557082
104437,118982,12628856-28CN,6903599557112
103982,118983,12628855-58CN,6903599557006
104335,118984,12635557-18CN,6903599588918
104272,118985,11622201-38CN,6903599528488
104716,118986,12625569-28.5CN,6903599548288
104205,118987,31624519-132CN,6903599722725
104073,118988,11638001-2E8.5CN,6903599579954
103736,118989,12626605-25.5CN,6903599549858
104683,118990,31638802-336CN,6903599730607
104693,118991,11635552-2D8.5CN,6903599571637
104096,118992,91635515-19.5CN,6911713000291
104555,118993,12625550-25.5CN,6903599547540
104011,118994,12637710-37.5CN,6903599591703
104148,118995,31634507-239CN,6903599737019
104631,118996,11635588-5E6.5CN,6903599575598
103833,118997,31626965-337CN,6903599711941
103651,118998,11626608-58CN,6903599535417
104834,118999,11626963-143CN,6903599562079
104543,119000,12635563-106CN,6903599589274
104729,119001,12625532-56CN,6903599546598
103906,119002,11628036-29.5CN,6903599559741
103849,119003,11635554-29CN,6903599572443
104504,119004,11635599-28CN,6903599575949
104283,119005,11635560-89.5CN,6903599564776
104213,119006,11625531-79.5CN,6903599531075
104813,119007,12628808-28CN,6903599555514
104781,119008,11638010-18CN,6903599580653
103776,119009,31626601-135CN,6903599718353
104846,119010,12634489-25.5CN,6903599586624
103740,119011,11638022-19.5CN,6903599581728
103641,119012,11625552-59CN,6903599532263
104423,119013,31639906-329CN,6903599731574
104393,119014,32635515-234CN,6903599732700
104271,119015,11622201-27.5CN,6903599528396
103809,119016,12637772-37.5CN,6903599592182
104385,119017,71621905-540CN,6930280711737
103646,119018,11633301-17.5CN,6903599570012
104811,119019,31620008-224CN,6903599716083
104775,119020,31638804-533CN,6903599730997
104272,119021,11622201-36.5CN,6903599528457
104771,119022,32625509-336CN,6903599720660
104194,119023,31621102-235CN,6903599716397
104682,119024,12627715-87CN,6903599551394
103891,119025,11626957-242CN,6903599561652
104329,119026,31624966-234CN,6903599723326
104230,119027,11625553-17CN,6903599532386
104724,119028,11621308-19.5CN,6903599528037
104219,119029,12627775-55CN,6903599552711
104367,119030,11635562-18CN,6903599572986
103980,119031,12637778-46.5CN,6903599593684
104568,119032,11628035-68CN,6903599540350
104832,119033,12625549-48CN,6903599547434
104605,119034,31636601-133CN,6903599730089
