goodsId,singleProductId,sku,barcode,platformGoodsId,hasStock
102544,109034,12618039-38.5CN,6903599516089,526211213877,1
314043,103858,886SW123-59008CN,886SW1235908,548638875454,1
314152,102371,886VP330-95006CN,886VP3309506,,1
102254,106853,31515508-236CN,6909822662660,1271971213,0
102298,106850,32439914-130CN,6909822650711,11114944696,0
102905,114059,11618801-36.5CN,6903599507162,525176876998,1
102505,113474,12548077-55.5CN,6903599491300,523750509415,1
102235,110705,31429903-127CN,6909822641122,,1
102240,109936,11617772-210.5CN,6903599502693,526439834537,1
102563,109894,11537776-58.5CN,6903599431696,45826456486,1
314341,104238,881RA030-25008CN,881RA0302508,,1
314384,103786,686BV810-59080CN,686BV8105980,11206595170,1
314363,103784,886GA251-17008CN,886GA2511708,,1
314342,102489,886VL326-95014CN,886VL3269514,,1
102647,105553,12615581-57CN,6903599512067,,0
102272,106792,31525502-132CN,6909822670733,44556913058,0
103434,112487,31349905-126CN,690982262399901,42077569622,1
103388,109642,91515502-242CN,6913794764727,524057937647,1
102739,107198,12617756-37CN,6903599513743,527107991300,1
102893,106796,11618011-28.5CN,6903599504536,575336119700,1
103103,106657,11618015-49.5CN,6903599505151,524991295155,1
102573,106358,11611201-49CN,6903599495377,,1
103159,105314,32539911-129CN,6909822689131,520768821256,1
102745,107458,11548083-38.5CN,6903599484104,,1
314660,104159,886VP331-95004CN,886VP3319504,,1
314389,104150,886GQ026-51004CN,886GQ0265104,,1
314222,102430,881AA218-07008CN,881AA2180708,,1
102631,105100,11614412-17.5CN,6903599496909,1256183210,0
102978,112870,31531102-2 40#000CN,6909822680435,521367652227,1
102261,111666,12611118-18CN,6903599508930,549446846464,1
102563,110813,11537776-58CN,6903599431689,45826456486,1
103147,104711,11538823-88CN,6903599437360,520809798272,1
314399,103610,686VL831-97006CN,686VL8319706,,1
314443,102526,686MO626-97060CN,686MO6269760,,1
102303,106286,31525513-336CN,6909822671952,44713326565,0
102154,110000,31329920-228CN,690982260630501,521353267718,1
103445,109226,11617701-59CN,6903599501665,,1
102497,108044,91538014-27CN,6913794781915,521470416116,1
102229,105108,31429903-226CN,6909822641177,,1
314198,102417,881AY016-19010CN,881AY0161910,,1
103531,112615,91535522-29CN,6913794778106,528020944182,1
102737,110758,12617756-46.5CN,6903599513811,527107991300,1
102560,108954,11537776-79CN,6903599431863,45440355731,1
103266,106989,31539907-328CN,6909822686468,521369748179,1
103313,105366,12618802-57CN,6903599517246,525068481061,1
102812,104751,31529941-230CN,6909822675752,45047187868,1
313859,103603,886AA301-51008CN,886AA3015108,,1
314261,103508,886VV388-52014CN,886VV3885214,,1
313971,103459,886GP317-97012CN,886GP3179712,,1
103457,110546,11618831-29.5CN,6903599508367,,1
103111,104643,32549923-131CN,6903599701300,523052290936,1
314545,103478,886AP204-91006CN,886AP2049106,549309884415,1
314704,103040,881RA267-52010CN,881RA2675210,,1
102277,105688,91531170-18.5CN,6913794775495,10023948872,0
102337,113297,11618815-410.5CN,6903599508190,525711255260,1
102193,112182,32439916-228CN,6909822650933,41891322421,1
102196,109337,11611308-27.5CN,6903599496428,549578016763,1
102277,107698,91531170-17CN,6913794775549,521455707645,1
102629,106897,12617776-17.5CN,6903599515075,525318364423,1
103397,106708,11611102-47CN,6903599494233,525302185042,1
102202,104964,11611308-610.5CN,6903599496473,548759579581,1
313961,103741,686GA730-89090CN,686GA7308990,531616925585,1
314655,103693,881AA217-59014CN,881AA2175914,,1
313951,102256,686UP855-55090CN,686UP8555590,,1
102640,113653,12615581-86.5CN,6903599512135,568798798903,1
102503,108812,11611301-17CN,6903599495483,526942828188,1
102739,108369,12617756-35.5CN,6903599513712,527107991300,1
102313,108181,12615555-25.5CN,6903599510698,525510448868,1
103506,107679,11615581-17CN,6903599499702,525111289537,1
314389,104097,886GQ026-51008CN,886GQ0265108,550412376021,1
314335,103110,686UO643-15070CN,686UO6431570,10078986637,1
309610,102925,681AA902-11080CN,681AA9021180,,1
314129,102349,886GP106-95008CN,886GP1069508,,1
103455,113009,11618831-18.5CN,6903599508305,525297575785,1
103202,111872,32439933-127CN,6909822651107,41908096234,1
102930,111828,12615530-27CN,6903599510094,524914932932,1
103261,111492,11617710-58CN,6903599501801,525336946378,1
103217,110427,12618800-25.5CN,6903599516584,526433862295,1
103519,109128,12615501-65.5CN,6903599509661,525135510972,1
102343,105016,11618815-17.5CN,6903599507988,531789450977,1
314688,104013,881MA257-95014CN,881MA2579514,,1
314702,102681,881MA259-17014CN,881MA2591714,,1
314177,102394,881AA216-95014CN,881AA2169514,,1
102669,111948,32529953-230CN,6909822679705,44883955568,1
103008,111471,31419904-226CN,6909822632298,531171626452,1
103450,109898,11615570-27CN,6903599499085,525251044786,1
102427,106111,31419901-129CN,6909822631963,40590429470,1
314127,102345,681QA746-57006CN,681QA7465706,,1
102200,106005,11611308-710.5CN,6903599496558,525425351115,0
103075,107680,32540012-223CN,6909822698218,11461102443,1
103486,106144,91448014-343CN,6913794760477,42327160972,1
314089,104241,686VL864-52080CN,686VL8645280,,1
103448,112659,32349906-228CN,690982262799701,,1
103230,111327,12617773-46CN,6903599514573,525148390976,1
102747,111287,91425566-541CN,6913794835748,535962729174,1
103348,110732,11615585-26.5CN,6903599500132,575841233184,1
102972,109743,91525502-141CN,6913794769210,44317950358,1
102361,109555,11616601-29.5CN,6903599500477,526929902314,1
314677,103916,686BA605-01090CN,686BA6050190,540017332603,1
313970,103634,886CA216-91014CN,886CA2169114,,1
314339,103342,686VL831-51004CN,686VL8315104,549863497846,1
102290,111818,11611201-1010.5CN,6903599495247,526936345870,1
103349,111212,32429914-131CN,6909822637927,575841233184,1
102908,104798,11618801-19.5CN,6903599507063,525176876998,1
314716,104015,881BN021-15004CN,881BN0211504,550569574508,1
102680,113948,91535523-49CN,6913794778434,523955458841,1
102180,111245,11618800-39.5CN,6903599506820,10024631436,1
102868,110400,11618000-37CN,6903599503843,525141175738,1
103179,110825,12617772-87CN,6903599514313,,1
102497,107388,91538014-28CN,6913794781939,521470416116,1
314105,102995,886SA381-94012CN,886SA3819412,,1
102220,106985,31619911-230CN,6903599706053,,0
102530,112229,12618039-15CN,6903599524893,10025409316,1
103158,113409,11618836-19.5CN,6903599508701,11872154073,1
102545,110866,12618039-48CN,6903599516126,526295460252,1
103108,108425,12618012-16.5CN,6903599515761,520941356925,1
102908,105954,11618801-16.5CN,6903599507001,525176876998,1
314446,103531,886CP018-97010CN,886CP0189710,549309884415,1
314107,103049,686GJ857-95004CN,686GJ8579504,,1
102244,106131,11618010-210.5CN,6903599504352,525960836313,1
314684,104385,886VL394-44008CN,886VL3944408,,1
314426,104221,881BP238-17012CN,881BP2381712,10309336713,1
314566,103086,886VL323-17006CN,886VL3231706,10084438022,1
102164,106545,31449904-130CN,6909822657291,43593452324,0
103510,114279,31439908-226CN,6909822648695,40601898229,1
102784,112466,11545548-18CN,6903599451427,522835548988,1
102312,107228,12615520-27.5CN,6903599509869,529386872886,1
102424,105932,11618014-47CN,6903599504819,,1
102348,105511,31525513-3 40#000CN,6909822671990,45642616014,1
314475,102554,686QN725-57006CN,686QN7255706,,1
103123,114047,11616602-36.5CN,6903599521151,537043632993,1
102813,112749,12617758-47CN,6903599514047,537807919475,1
102487,111661,11618001-37.5CN,6903599504093,552480682172,1
102282,110579,32419913-230CN,6909822634537,,1
102977,109842,31319912-329CN,691379493876001,,1
102773,109323,12618809-17CN,6903599517642,525376904955,1
314756,104026,881RA267-95006CN,881RA2679506,536589284385,1
314134,103279,881BA402-19008CN,881BA4021908,565620931465,1
102244,113998,11618010-27.5CN,6903599504376,525960836313,1
102745,113757,11548083-37.5CN,6903599484081,,1
103356,110439,31549913-226CN,6909822697761,523020235220,1
102961,109739,32529955-228CN,6909822679927,,1
102632,105912,31329902-328CN,690982260608401,,1
314234,103891,881SA420-19008CN,881SA4201908,,1
314308,102474,881SA243-85006CN,881SA2438506,,1
314149,102367,881AA218-59006CN,881AA2185906,,1
102308,107688,31619902-429CN,6903599705681,525107889995,0
102740,109171,91518005-444CN,6913794766547,43094470922,1
102455,105873,11615565-38CN,6903599498545,525302173951,1
102498,105007,11615575-310.5CN,6903599499306,524923478662,1
102179,104776,11618800-47CN,6903599506851,10024631436,1
314677,104074,686BA605-01050CN,686BA6050150,,1
314284,103772,686RW850-59004CN,686RW8505904,11206595170,1
314065,103567,886SA122-57016CN,886SA1225716,,1
103434,114224,31349905-129CN,690982262402601,42077569622,1
103228,113259,12617773-27.5CN,6903599524565,525148390976,1
102285,111553,12615566-38.5CN,6903599511299,,1
102181,108697,11618800-210.5CN,6903599506677,526427660212,1
102820,105585,11615580-37.5CN,6903599499559,525602005356,1
314174,104429,886CA015-17004CN,886CA0151704,546346684922,1
314175,104132,881QA247-07010CN,881QA2470710,550412376021,1
314048,103921,881MW044-07014CN,881MW0440714,540017332603,1
102189,112850,31529906-226CN,6909822675592,44202196815,1
102992,112099,31449905-229CN,6909822657529,42460548227,1
103172,107596,31539905-228CN,6909822686284,520459508562,1
314716,104377,881BN021-15010CN,881BN0211510,546720306967,1
314329,104251,886AA003-59006CN,886AA0035906,,1
102649,107385,11617711-27CN,6903599501948,,0
102695,111308,11611109-39.5CN,6903599494752,525159674257,1
102969,109997,32449913-131CN,6909822659950,,1
103173,109735,11615566-16.5CN,6903599498675,525609000437,1
103010,108148,31419904-129CN,6909822632267,566419249331,1
103324,107460,12617775-27CN,6903599514832,525313747330,1
102918,104546,11618022-39.5CN,6903599505601,525197743325,1
102741,114308,12617710-27CN,6903599513514,525233658424,1
102416,111494,32419931-327CN,6909822634742,549321232958,1
102432,107185,11618802-210.5CN,6903599507551,526240710569,1
102433,107181,31339920-230CN,690982260971901,,1
103290,106894,32519932-129CN,6909822667702,43060340954,1
314459,103863,886GA251-97008CN,886GA2519708,568787574120,1
309612,103636,681AP904-11090CN,681AP9041190,10084438022,1
102343,111174,11618815-18.5CN,6903599508008,533706680199,1
313997,103758,886SW123-06006CN,886SW1230606,529036144237,1
314373,103148,886SJ267-92006CN,886SJ2679206,10408754746,1
102598,112789,11618018-46.5CN,6903599505335,527458196760,1
102240,106900,11617772-27CN,6903599502716,526439834537,1
103192,105870,11617775-38.5CN,6903599503324,524925433032,1
103027,105609,12546920-36.5CN,6903599471012,529060327682,1
314385,104041,886GA022-51008CN,886GA0225108,545647653727,1
314324,103540,686QN844-35006CN,686QN8443506,547756680558,1
309614,102922,681AA902-17090CN,681AA9021790,45189332204,1
102202,107345,11611308-68CN,6903599496510,549449910888,0
103496,113286,11615581-58.5CN,6903599499931,525111289537,1
103154,112731,11618836-39.5CN,6903599508862,11872154073,1
102381,108957,11611112-210.5CN,6903599494929,550083986626,1
103323,106573,12617775-17CN,6903599514757,525313747330,1
313979,104325,881AP014-17070CN,881AP0141770,,1
314637,104308,881MA253-95070CN,881MA2539570,,1
314214,103793,881AA411-85008CN,881AA4118508,531702252084,1
314451,103604,686UN853-15090CN,686UN8531590,528959258889,1
103309,114401,12618802-27.5CN,6903599517017,525068481061,1
103032,110047,12614412-25CN,6903599509258,555573016131,1
102403,109698,12538845-28CN,6903599450420,521100977645,1
102739,107792,12617756-38CN,6903599513767,527107991300,1
103142,104986,91531173-310.5CN,6913794776232,521861511628,1
314553,103956,886AP204-97006CN,886AP2049706,,1
102286,107062,31549909-129CN,6909822697372,523051457731,0
103113,106636,32549923-229CN,6903599701348,523052290936,1
102320,105355,32449914-126CN,6909822660024,42740912554,1
103255,112367,92548060-16CN,6913794789751,555205817092,1
103442,110033,11618030-37.5CN,6903599522523,,1
102526,109629,11615586-49.5CN,6903599500392,,1
102625,108582,12618805-36CN,6903599517468,526918683403,1
102755,107286,12617710-17.5CN,6903599513446,525233658424,1
103390,107081,91515502-144CN,6913794764680,521668420483,1
314533,102598,886VP395-95006CN,886VP3959506,,1
314040,102306,686TA639-55004CN,686TA6395504,,1
102657,105483,11617772-107CN,6903599521410,10027162293,0
102378,106916,11611112-59CN,6903599495148,524992911386,1
102615,106678,12617776-38.5CN,6903599515174,525318364423,1
102424,105080,11618014-48CN,6903599504833,,1
314562,103317,686VP866-84004CN,686VP8668404,,1
314708,102683,881MA257-32008CN,881MA2573208,,1
314517,102572,886BA010-01006CN,886BA0100106,,1
313931,102250,686DA611-59070CN,686DA6115970,,1
103163,111936,91435506-341CN,6913794750058,11328744770,1
102578,111894,11611201-17.5CN,6903599495193,,1
102590,110665,92535524-15CN,6913794783254,521596229514,1
102289,109442,12615566-17.5CN,6903599511114,527055321332,1
102338,109197,12615586-45CN,6903599524169,,1
102189,108739,31529906-230CN,6909822675639,44202196815,1
102723,105372,91535501-39.5CN,6913794776768,521456075300,1
314489,104399,886GP024-57016CN,886GP0245716,546698763732,1
314533,102597,886VP395-95016CN,886VP3959516,,1
102864,114182,11617718-110.5CN,6903599502310,,1
103060,111182,32419932-126CN,6909822634797,42066392823,1
102969,110563,32449913-130CN,6909822659943,566807901558,1
102440,109124,11538800-16.5CN,6903599435656,520225720652,1
102452,107434,11615565-48.5CN,6903599498637,525302173951,1
103127,105121,12615530-68CN,6903599510353,524914932932,1
103271,104909,91448007-342CN,6913794760040,521241961852,1
314384,103587,686BV810-59004CN,686BV8105904,,1
314217,103219,886VV388-84012CN,886VV3888412,,1
102651,107638,32529916-229CN,6909822679453,44775480086,0
103442,113790,11618030-38.5CN,6903599505922,,1
102365,107590,12615575-58CN,6903599511695,,1
103019,105621,11615535-36.5CN,6903599498088,529060327682,1
103151,105300,91531173-29.5CN,6913794776133,521861511628,1
102869,105153,11617718-59.5CN,6903599502600,524932478846,1
314014,102283,686BO607-59050CN,686BO6075950,,1
102296,106978,31549909-330CN,6909822697501,523051457731,0
103142,111020,91531173-36.5CN,6913794776225,521861511628,1
102296,106978,31549909-330CN,6909822697501,523051457731,1
102440,105535,11538800-17CN,6903599435663,520225720652,1
314229,103927,886GA351-17008CN,886GA3511708,549510662731,1
314002,103839,886GP025-57014CN,886GP0255714,574968560608,1
102240,110780,11617772-29CN,6903599521489,526439834537,1
102181,109552,11618800-27.5CN,6903599506707,526427660212,1
102867,108690,11618000-49.5CN,6903599503973,525249076973,1
103449,107242,11615570-18CN,6903599499023,525251044786,1
102280,106695,32419913-130CN,6909822634476,568623037868,1
313946,104229,886AA002-57006CN,886AA0025706,,1
314336,103649,886BP012-97008CN,886BP0129708,,1
102219,106886,32538834-237CN,6909822688875,1282372987,0
102604,105079,12538815-26CN,6903599449028,45907897632,1
103500,104841,11615581-37.5CN,6903599499788,525257410753,1
314265,104265,886AA202-51004CN,886AA2025104,10702637116,1
314113,102329,686BA807-59080CN,686BA8075980,,1
102289,107102,12615566-17CN,6903599511107,568623037868,0
103407,112430,32539917-227CN,6909822689711,520165507703,1
103450,108883,11615570-26.5CN,6903599499078,525251044786,1
314330,104360,881BN021-52010CN,881BN0215210,546720306967,1
103156,113459,11426623-242CN,6909822153861,38837026051,1
103257,112307,11615530-510.5CN,6903599497838,526216638724,1
102424,111121,11618014-47.5CN,6903599504826,,1
103326,109763,31329903-226CN,690982260730201,578835827433,1
102564,106811,31549910-228CN,6909822697549,10561547664,1
314588,104316,686MA720-51006CN,686MA7205106,546698763732,1
314123,104007,886CA015-59016CN,886CA0155916,544542330284,1
102781,113929,11545548-37.5CN,6903599459713,522835548988,1
102945,113021,91518070-143CN,6913794767131,561477878860,1
314022,102287,886QA367-45016CN,886QA3674516,,1
102317,106825,32538832-237CN,6909822688592,520557784681,0
102865,111350,11617718-47CN,6903599502471,,1
102561,109382,11537776-67.5CN,6903599431757,520383699215,1
102247,108113,11618010-19.5CN,6903599504345,525960836313,1
102555,107428,11615586-38.5CN,6903599500323,,1
102949,105803,11618033-29.5CN,6903599506363,,1
313988,103291,886CW220-17006CN,886CW2201706,,1
103109,114070,11618015-28.5CN,6903599504987,,1
103015,110746,11615535-48CN,6903599498194,526429178445,1
102264,106127,12611118-26.5CN,6903599508978,11812592417,1
314284,103861,686RW850-59006CN,686RW8505906,548638875454,1
314218,103843,886SA381-06012CN,886SA3810612,,1
102577,114166,11611201-610.5CN,6903599495391,10027895386,1
102948,111504,91518017-144CN,6913794766783,43190067627,1
313956,102994,881AX416-59012CN,881AX4165912,,1
309634,102929,681BJ608-15080CN,681BJ6081580,,1
102636,107790,31435511-237CN,6909822645533,42467836006,0
103221,113973,12618800-58.5CN,6903599516874,526383865576,1
102991,112161,11616611-39.5CN,6903599500965,555280823828,1
102696,110794,32449915-228CN,6909822660222,42404935979,1
103173,110536,11615566-19.5CN,6903599498736,525609000437,1
102398,105179,12618000-38CN,6903599515402,525331742635,1
314447,102529,886QW369-35008CN,886QW3693508,,1
102223,104885,32449912-129CN,6909822659813,,1
314101,103972,881QP423-55012CN,881QP4235512,536589284385,1
314311,102481,886GV354-17012CN,886GV3541712,,1
102157,105730,12617701-48.5CN,6903599513309,526129038126,0
102175,106789,11611010-36.5CN,6903599519431,10022884090,0
103055,113812,12615563-35CN,6903599510902,525300074880,1
103441,109757,11617701-37.5CN,6903599501559,526262033788,1
103510,106263,31439908-229CN,6909822648725,40601898229,1
102771,104734,32319901-330CN,691379493533201,576182904182,1
314374,104242,686DN814-02004CN,686DN8140204,,1
314024,103932,681QA745-07004CN,681QA7450704,568787574120,1
314076,103432,886GJ352-55012CN,886GJ3525512,10334336802,1
102275,106284,31429991-128CN,6909822643416,10744374907,0
102232,110989,11615501-18.5CN,6903599497166,525052068250,1
103151,108138,91531173-28CN,6913794776164,521861511628,1
103182,107943,31436610-1 40#000CN,6909822647094,560580495979,1
103122,107483,12615587-17CN,6903599512494,525752225898,1
314257,103159,886AA202-59012CN,886AA2025912,565620931465,1
313859,103135,886AA301-51006CN,886AA3015106,,1
102536,113971,32539914-131CN,6909822689452,520457434035,1
102403,111556,12538845-27CN,6903599450406,521100977645,1
102865,110144,11617718-49CN,6903599502518,,1
102544,109619,12618039-37CN,6903599516065,526211213877,1
103159,106299,32539911-127CN,6909822689117,520768821256,1
314325,104255,886GN254-55016CN,886GN2545516,,1
314465,103837,881AP015-15008CN,881AP0151508,531922927843,1
103246,107133,32539913-327CN,6909822689353,525480787647,1
102403,105629,12538845-28.5CN,6903599450437,521100977645,1
314313,104018,886AA003-51014CN,886AA0035114,544542330284,1
314057,103423,686AA801-17004CN,686AA8011704,547756680558,1
314391,102508,686DO704-02060CN,686DO7040260,,1
102198,105821,11611010-68.5CN,6903599519592,10022884090,0
102820,111826,11615580-38.5CN,6903599499573,525602005356,1
102178,107606,11618800-59.5CN,6903599506981,526418412922,1
314472,103974,886QW369-52010CN,886QW3695210,548703043901,1
102907,107467,11618801-27CN,6903599507094,525176876998,1
313886,103309,886MW360-57010CN,886MW3605710,521371635126,1
313959,102263,886BA011-59014CN,886BA0115914,,1
102211,106133,32518833-238CN,6909822667092,44106896468,0
102658,112537,11618005-48CN,6903599504246,525840650430,1
102374,112482,12615575-27CN,6903599511558,528998084903,1
103522,109663,12615501-37CN,6903599509531,525085172125,1
102561,106726,11537776-69.5CN,6903599431795,520383699215,1
103158,105615,11618836-18CN,6903599508671,11398830939,1
309641,103074,681BX728-11090CN,681BX7281190,,1
102382,113422,11611112-17CN,6903599494868,568570756741,1
102905,110486,11618801-310.5CN,6903599507155,525176876998,1
102315,108983,91518007-341CN,6913794766639,43277187411,1
103398,107649,11611102-310.5CN,6903599494134,525302185042,1
103480,106114,32329902-229CN,691379493560801,,1
314306,103108,886CJ217-31012CN,886CJ2173112,,1
314014,102284,686BO607-59070CN,686BO6075970,,1
102508,112037,11611301-38CN,6903599495582,526201843461,1
103288,111683,31519905-231CN,6909822665500,43819416391,1
102197,108920,11611308-19CN,6903599496374,525425351115,1
102990,106327,11616611-26.5CN,6903599500835,,1
103509,105976,12535579-17CN,6903599441206,520118014240,1
102573,105128,11611201-47CN,6903599495339,,1
102497,104864,91538014-29.5CN,6913794781960,521470416116,1
314566,104285,886VL323-17016CN,886VL3231716,537707431378,1
102179,105434,11618800-48CN,6903599506875,10027168611,0
102334,114087,11618815-26.5CN,6903599508046,525711255260,1
102563,107194,11537776-56.5CN,6903599431658,520134064594,1
103520,106334,12615501-56CN,6903599509593,524671884860,1
102337,105336,11618815-48CN,6903599508237,525711255260,1
314674,103196,886GA023-59010CN,886GA0235910,547756680558,1
102335,105655,11618815-38.5CN,6903599508169,552920795128,0
102344,107637,31618813-132CN,6903599705292,552920795128,0
103302,114413,11618809-37.5CN,6903599507827,525223163482,1
102872,111964,12618041-36.5CN,6903599516317,536088551196,1
103111,111891,32549923-127CN,6903599701263,523052290936,1
103510,105533,31439908-228CN,6909822648718,40601898229,1
103080,112875,11617773-28CN,6903599503003,525362808646,1
103334,112080,11521391-443CN,6913794548709,44423697443,1
102516,108733,31519904-130CN,6909822665319,,1
102610,107972,12618805-48CN,6903599517581,526918683403,1
314707,104424,881AX228-07016CN,881AX2280716,557844613830,1
314301,102466,886BX214-07012CN,886BX2140712,,1
102715,114098,32539918-130CN,6909822689803,544520312633,1
103226,105782,12617773-15CN,6903599514344,525356060947,1
103122,105528,12615587-16.5CN,6903599512487,525752225898,1
103075,104619,32540012-220CN,6909822698188,558399036828,1
314430,102985,881BA402-89012CN,881BA4028912,10084438022,1
102176,105785,11611010-27CN,6903599519363,563304060310,0
102215,105260,11616621-37.5CN,6903599501238,528455372594,0
103499,112228,12535579-56.5CN,6903599441435,520118014240,1
103522,111757,12615501-35.5CN,6903599509500,525085172125,1
102615,108011,12617776-35.5CN,6903599515112,525318364423,1
314287,103153,886VL391-92008CN,886VL3919208,,1
313926,103014,686AA701-17080CN,686AA7011780,,1
102515,113070,91338041-342CN,6913794826715,40822727830,1
103297,110255,11617778-28CN,6903599503621,526238600262,1
103174,109996,31539905-328CN,6909822686345,520459508562,1
102882,109801,31429902-127CN,6909822636586,10609410085,1
102665,107051,31429905-126CN,6909822641238,,1
102734,106254,91548060-17.5CN,6913794788402,557555664960,1
102425,104518,11618014-37.5CN,6903599504741,525308787628,1
313911,103783,886GW321-21010CN,886GW3212110,531616925585,1
314245,103189,881AX227-95012CN,881AX2279512,,1
102299,114035,11618032-410.5CN,6903599506158,525363128293,1
102200,109989,11611308-76.5CN,6903599496565,525425351115,1
102640,110119,12615581-88CN,6903599512166,567924669781,1
103217,109423,12618800-28.5CN,6903599516645,526433862295,1
102647,108427,12615581-55.5CN,6903599512036,,1
102625,108222,12618805-37.5CN,6903599517499,526918683403,1
102651,107638,32529916-229CN,6909822679453,44775480086,1
103148,108372,12545508-28CN,6903599485910,,1
314596,102620,681QA634-19006CN,681QA6341906,,1
313878,102222,686GA730-51090CN,686GA7305190,,1
102206,106763,91541111-28CN,6913794785777,10023761444,0
102240,114065,11617772-27.5CN,6903599521472,526439834537,1
102312,113496,12615520-26.5CN,6903599509845,529386872886,1
102282,106550,32419913-228CN,6909822634513,,1
313999,103561,886GA252-95010CN,886GA2529510,,1
314143,102359,686UA642-15090CN,686UA6421590,,1
102215,112937,11616621-37CN,6903599501221,528455372594,1
102758,110457,12613301-46.5CN,6903599509128,558726178093,1
313890,104093,881BA235-17012CN,881BA2351712,,1
314530,102585,881RJ050-44008CN,881RJ0504408,,1
102781,107969,11545548-310.5CN,6903599459683,522835548988,1
103161,107728,32539911-227CN,6909822689179,520768821256,1
102239,107188,11615501-67.5CN,6903599497388,525052068250,1
102664,106165,91448004-144CN,6913794759648,42036530056,1
103520,104868,12615501-57.5CN,6903599509623,524671884860,1
314165,104293,886GP025-95012CN,886GP0259512,10040602583,1
314542,102613,686GP618-11006CN,686GP6181106,,1
314296,102460,881MA258-19014CN,881MA2581914,,1
103392,113557,12618025-26.5CN,6903599515884,578390822292,1
102913,113309,11618801-77.5CN,6903599507346,525152116371,1
102282,110011,32419913-231CN,6909822634544,568623037868,1
103423,110004,31439906-129CN,6909822648367,40601698418,1
103398,107503,11611102-36.5CN,6903599494141,525302185042,1
103123,106609,11616602-310.5CN,6903599500699,,1
102911,105374,11618801-810.5CN,6903599507391,525152116371,1
314248,103555,881SA420-07006CN,881SA4200706,547756680558,1
103152,113229,91531173-18.5CN,6913794776065,521861511628,1
102683,111842,91535523-28CN,6913794778250,523955458841,1
103448,106218,32349906-227CN,690982262798001,,1
314570,104131,886VL392-59016CN,886VL3925916,,1
102334,107760,11618815-27.5CN,6903599508060,525753117425,0
103272,112512,91448007-244CN,6913794760002,521241961852,1
314497,103942,881BA404-54012CN,881BA4045412,548703043901,1
314089,103756,686VL864-52004CN,686VL8645204,,1
103189,113077,12617772-46.5CN,6903599514115,529688721814,1
102993,109402,32339910-227CN,690982260946701,45854694228,1
103345,107741,11615585-47.5CN,6903599500231,556582272653,1
103151,107567,91531173-29CN,6913794776140,521861511628,1
309619,103645,681AP904-17004CN,681AP9041704,10084438022,1
314042,102968,686GA615-07004CN,686GA6150704,,1
314301,102467,886BX214-07014CN,886BX2140714,,1
314182,102401,681RA755-15004CN,681RA7551504,,1
103082,114128,11617773-39CN,6903599503096,525069690692,1
102498,113708,11615575-37CN,6903599499320,524923478662,1
102629,112777,12617776-17CN,6903599515068,525318364423,1
102694,111933,11611109-410.5CN,6903599494769,525424475581,1
102207,109550,91541111-37.5CN,6913794785845,616486128526,1
103008,106603,31419904-230CN,6909822632335,566607050434,1
314712,103960,881MA257-25010CN,881MA2572510,536589284385,1
313932,103904,886AA301-17010CN,886AA3011710,549510662731,1
313932,103090,886AA301-17014CN,886AA3011714,,1
314160,102374,886VP330-91010CN,886VP3309110,,1
102195,112259,11611010-47.5CN,6903599493809,525897918742,1
314043,103967,886SW123-59016CN,886SW1235916,548703043901,1
314300,103831,881AA216-17006CN,881AA2161706,,1
314473,103288,686UN853-38004CN,686UN8533804,565620931465,1
103161,113778,32539911-230CN,6909822689209,520768821256,1
103434,113645,31349905-128CN,690982262401901,42077569622,1
102649,112737,11617711-29.5CN,6903599501993,568798798903,1
102189,112027,31529906-227CN,6909822675608,44202196815,1
102284,107447,12615520-35CN,6903599509890,568623037868,0
102312,107228,12615520-27.5CN,6903599509869,10031959363,0
103313,106658,12618802-55CN,6903599517208,525068481061,1
102506,104503,11611301-67.5CN,6903599495735,526405197467,1
313861,104337,881MJ041-19080CN,881MJ0411980,546698763732,1
313959,102260,886BA011-59006CN,886BA0115906,,1
103348,113413,11615585-28.5CN,6903599500170,550017893287,1
102949,106151,11618033-27CN,6903599506318,,1
103310,105735,12617775-77CN,6903599514986,525376796425,1
314739,104218,886AP007-97016CN,886AP0079716,10309336713,1
313969,102266,886VL394-97006CN,886VL3949706,,1
103019,111946,11615535-37.5CN,6903599498101,526399468291,1
102153,110751,31429901-126CN,6909822636456,528850029070,1
103226,109929,12617773-17.5CN,6903599514399,525356060947,1
102882,108859,31429902-130CN,6909822636616,577829905510,1
103271,106800,91448007-343CN,6913794760057,521241961852,1
102398,106323,12618000-36CN,6903599515365,525331742635,1
103189,105916,12617772-48.5CN,6903599514153,529688721814,1
102587,105624,11548015-29CN,6903599465059,522891269420,1
309606,104315,681AX709-85080CN,681AX7098580,,1
314747,103646,686DP817-12090CN,686DP8171290,528959258889,1
314271,103343,886QN368-47010CN,886QN3684710,549400031176,1
314177,102393,881AA216-95008CN,881AA2169508,,1
102231,107551,11615501-46.5CN,6903599520260,525134506096,0
102316,112214,32529954-226CN,6909822679804,45074846097,1
102322,110120,91518007-143CN,6913794766592,43277187411,1
102291,108979,12615566-27CN,6903599511183,527055321332,1
102990,107412,11616611-27CN,6903599500842,566506954759,1
314235,103881,881AA411-59008CN,881AA4115908,568787574120,1
314722,103321,886GW227-06008CN,886GW2270608,549400031176,1
313922,103101,886MW360-06012CN,886MW3600612,,1
102286,106847,31549909-131CN,6909822697396,523051457731,0
102381,106197,11611112-29.5CN,6903599494998,549575496243,1
102276,106081,32529954-126CN,6909822679729,45279716471,0
